
dataset,label_rate,inductive,seed,backend,model,variant,n_params,n_hidden,n_layers,dropout,history,sampling,batch_size,saint_coverage,limited_pretraining,initial_epochs,initial_lr,initial_wd,annual_epochs,annual_lr,annual_wd,start,decay,year,epoch,f1_macro,accuracy
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.2,0.2,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2009,200,0.3419688683598774,0.4365508258342743
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.2,0.2,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2010,200,0.3284337674470816,0.42232704162597656
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.2,0.2,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2011,200,0.33564204272213805,0.43769437074661255
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.2,0.2,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2012,200,0.3282049623615486,0.4330439865589142
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.2,0.2,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2013,200,0.34916840777459907,0.4527866244316101
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.2,0.2,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2014,200,0.32405131325602216,0.44701772928237915
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.2,0.2,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2015,200,0.35072233476084363,0.4716666340827942
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2004,0,0.0019910877338283773,0.004182556178420782
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2005,200,0.18752725727423136,0.29131007194519043
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2006,200,0.20848652995431327,0.29804348945617676
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2007,200,0.19451645656175579,0.2883386015892029
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2008,200,0.19794918027445105,0.2935796082019806
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2009,200,0.20983362769576816,0.32054224610328674
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2010,200,0.1739171335894522,0.3008647859096527
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2011,200,0.1571512284659345,0.2824907898902893
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2012,200,0.17726420533679066,0.29137611389160156
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2013,200,0.15738208578313212,0.28192245960235596
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2014,200,0.16053843955972946,0.2985106408596039
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2015,200,0.15664460137314962,0.28485506772994995
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2004,0,0.0019910877338283773,0.004182556178420782
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2005,200,0.18170388350475403,0.2838490307331085
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2006,200,0.26167654288286885,0.33975568413734436
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2007,200,0.2815741604772095,0.34795138239860535
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2008,200,0.2796950352159876,0.3853122293949127
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2009,200,0.27505082740558084,0.387362003326416
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2010,200,0.2650285030497597,0.38333332538604736
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2011,200,0.26086838433159415,0.3758588433265686
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2012,200,0.26712527415929155,0.37626299262046814
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2013,200,0.24722443046840728,0.3674563765525818
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2014,200,0.2540298883689906,0.3871588408946991
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2015,200,0.2573927802037126,0.38224634528160095
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2004,0,0.0015822545614055982,0.003936523571610451
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2005,200,0.2895235636037329,0.3885231614112854
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2006,200,0.3078757420404422,0.3741185665130615
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2007,200,0.3413706598142874,0.39972984790802
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2008,200,0.3105027864746667,0.41125771403312683
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2009,200,0.3105378350037198,0.40425214171409607
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2010,200,0.2904221104495848,0.39913520216941833
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2011,200,0.2958501391228287,0.4079699218273163
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2012,200,0.2846944422128667,0.3966842293739319
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2013,200,0.2882281311444926,0.4029597342014313
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2014,200,0.2976992009497875,0.4164469242095947
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2015,200,0.29448521955683726,0.4147825837135315
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2004,0,0.0015822545614055982,0.003936523571610451
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2005,200,0.2895949594741277,0.3810621201992035
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2006,200,0.3107887365013296,0.3833548426628113
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2007,200,0.3468216900954812,0.4004502594470978
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2008,200,0.3145219950406781,0.41459983587265015
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2009,200,0.3272419014017163,0.4184013605117798
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2010,200,0.3020874634333703,0.4084905683994293
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2011,200,0.3112926717816374,0.4238084852695465
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2012,200,0.30166208087306057,0.407997727394104
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2013,200,0.30461824889130135,0.4168080687522888
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2014,200,0.30242577058842557,0.43162545561790466
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2015,200,0.3123485498324919,0.43405795097351074
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2004,0,0.0017743061951915884,0.00356747442856431
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2005,200,0.30566185328379336,0.41485628485679626
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2006,200,0.33026825452736447,0.4021253287792206
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2007,200,0.3553326702941267,0.4153984785079956
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2008,200,0.33375293446519716,0.44406333565711975
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2009,200,0.3457377979086143,0.4455885589122772
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2010,200,0.3244645843248771,0.43356916308403015
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2011,200,0.3287374834752365,0.44514358043670654
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2012,200,0.3298695959285574,0.4321189820766449
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2013,200,0.34628928390972036,0.444233238697052
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2014,200,0.31757109501267555,0.44537875056266785
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2015,200,0.3424957677237705,0.46681156754493713
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2004,0,0.0017743061951915884,0.00356747442856431
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2005,200,0.30655566415065666,0.4213298261165619
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2006,200,0.34130502478383257,0.40868011116981506
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2007,200,0.3608981015825215,0.4193606674671173
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2008,200,0.33174372191294904,0.44467899203300476
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2009,200,0.35029415661627417,0.4510704278945923
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2010,200,0.33275102505758286,0.44331759214401245
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2011,200,0.33438811775546606,0.4448542892932892
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2012,200,0.3319719973084815,0.4360324442386627
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2013,200,0.3439097243557787,0.44850993156433105
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2014,200,0.323822231958251,0.4497968852519989
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2015,200,0.35355467719191874,0.4736231565475464
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2004,0,0.0016930570996360824,0.0030754089821130037
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2005,200,0.31807156683427973,0.43131446838378906
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2006,200,0.33927651398913566,0.41950541734695435
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2007,200,0.36983505728594623,0.433678537607193
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2008,200,0.3286986148382603,0.44476693868637085
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2009,200,0.35518836873044707,0.45455217361450195
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2010,200,0.33983716083669274,0.4441823959350586
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2011,200,0.34797331241049184,0.46495985984802246
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2012,200,0.34071396382958025,0.4449978768825531
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2013,200,0.3434846745509431,0.4537369906902313
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2014,200,0.3325657258339263,0.46333640813827515
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2015,200,0.3712219357719525,0.47876808047294617
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2004,0,0.0016930570996360824,0.0030754089821130037
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2005,200,0.3082826318335969,0.4285714328289032
